134014823285393, Fundação Júlio Pomar, 3742, http://www.facebook.com/pages/Funda%C3%A7%C3%A3o-J%C3%BAlio-Pomar/134014823285393
112031888813719, Carlos Lopes, 5566, http://www.facebook.com/pages/Carlos-Lopes/112031888813719
113539188659555, Majid Namjoo-Motlagh, 176, http://www.facebook.com/pages/Majid-Namjoo-Motlagh/113539188659555
71158501699, Patxi López, 17913, http://www.facebook.com/PatxiLopez
18582899762, Roman Kreuziger, 9301, http://www.facebook.com/pages/Roman-Kreuziger/18582899762
117157901756714, Kwadwo Asamoah (Juventus), 53311, http://www.facebook.com/pages/Kwadwo-Asamoah-Juventus/117157901756714
174614409332550, San Gregorio de Polanco Digital, 1359, http://www.facebook.com/Sangregoriodepolancodigital
226255387477254, César Fonseca Fotografia, 933, http://www.facebook.com/cesarfonsecafotografia
311950592866, Ahmed Hassan, 1220596, http://www.facebook.com/ahmedhassanofficial
663929076956861, Attentat Express - Qui a Tué  Gilles Jacquier?, 433, http://www.facebook.com/AttentatExpress
134698929913913, Vladimir Antonov, 112, http://www.facebook.com/pages/Vladimir-Antonov/134698929913913
418547634874346, Casas José Araújo, 772, http://www.facebook.com/casasjosearaujo.recife
262651980458542, José Luís Silva, fotografia, 97142, http://www.facebook.com/jose.luis.silva.fotografia
108064479214843, António Folha, 76, http://www.facebook.com/pages/Ant%C3%B3nio-Folha/108064479214843
160402187337117, Eduardo Gageiro, 597, http://www.facebook.com/pages/Eduardo-Gageiro/160402187337117
133095863397516, Mike Leinbach, 93, http://www.facebook.com/pages/Mike-Leinbach/133095863397516
103808676324350, Rafael Gordillo, 4751, http://www.facebook.com/pages/Rafael-Gordillo/103808676324350
304079633000181, Dr.Ali Larijani دکتر علی لاریجانی, 2455, http://www.facebook.com/Larijani.Ali
189602437853, Nelson Miguel Rodrigues Pinto, 7030, http://www.facebook.com/nelsonmiguelrodriguespinto
1381893338736297, Dan Caruso, 0, http://www.facebook.com/pages/Dan-Caruso/1381893338736297
111787538846568, Nikolai Patrushev, 3, http://www.facebook.com/pages/Nikolai-Patrushev/111787538846568
107956985891492, Tang Jiaxuan, 4, http://www.facebook.com/pages/Tang-Jiaxuan/107956985891492
288888062799, Retain Judge John Hurley, 567, http://www.facebook.com/pages/Retain-Judge-John-Hurley/288888062799
5128508749, Sean Kingston, 8912970, http://www.facebook.com/seankingston
212665932225903, Pr.Fábio Castro, 262, http://www.facebook.com/prfabiocastro
536488813063492, Espaço Vida Saudável Augusto Paulino, 168, http://www.facebook.com/evsaugustopaulino
267332303365763, Tiago Oliveira Fotografia, 590, http://www.facebook.com/tiagoofotografia
129690157073108, Peter McClellan, 2, http://www.facebook.com/pages/Peter-McClellan/129690157073108
162360397109345, Rafael Morais, 2897, http://www.facebook.com/rafaelmoraispage
132723613430079, Robert Schuller, 3953, http://www.facebook.com/pages/Robert-Schuller/132723613430079
454373704682813, Paulo Azevedo, 2420, http://www.facebook.com/pauloazevedoactor
546406358777881, Fãs de Diogo Valente- Factor X, 19808, http://www.facebook.com/pages/F%C3%A3s-de-Diogo-Valente-Factor-X/546406358777881
