134014823285393, Fundação Júlio Pomar, 3742, http://www.facebook.com/pages/Funda%C3%A7%C3%A3o-J%C3%BAlio-Pomar/134014823285393
112031888813719, Carlos Lopes, 5566, http://www.facebook.com/pages/Carlos-Lopes/112031888813719
113539188659555, Majid Namjoo-Motlagh, 176, http://www.facebook.com/pages/Majid-Namjoo-Motlagh/113539188659555
71158501699, Patxi López, 17913, http://www.facebook.com/PatxiLopez
18582899762, Roman Kreuziger, 9301, http://www.facebook.com/pages/Roman-Kreuziger/18582899762
117157901756714, Kwadwo Asamoah (Juventus), 53311, http://www.facebook.com/pages/Kwadwo-Asamoah-Juventus/117157901756714
174614409332550, San Gregorio de Polanco Digital, 1359, http://www.facebook.com/Sangregoriodepolancodigital
226255387477254, César Fonseca Fotografia, 933, http://www.facebook.com/cesarfonsecafotografia
311950592866, Ahmed Hassan, 1220596, http://www.facebook.com/ahmedhassanofficial
663929076956861, Attentat Express - Qui a Tué  Gilles Jacquier?, 433, http://www.facebook.com/AttentatExpress
134698929913913, Vladimir Antonov, 112, http://www.facebook.com/pages/Vladimir-Antonov/134698929913913
418547634874346, Casas José Araújo, 772, http://www.facebook.com/casasjosearaujo.recife
262651980458542, José Luís Silva, fotografia, 97142, http://www.facebook.com/jose.luis.silva.fotografia
108064479214843, António Folha, 76, http://www.facebook.com/pages/Ant%C3%B3nio-Folha/108064479214843
160402187337117, Eduardo Gageiro, 597, http://www.facebook.com/pages/Eduardo-Gageiro/160402187337117
133095863397516, Mike Leinbach, 93, http://www.facebook.com/pages/Mike-Leinbach/133095863397516
103808676324350, Rafael Gordillo, 4751, http://www.facebook.com/pages/Rafael-Gordillo/103808676324350
304079633000181, Dr.Ali Larijani دکتر علی لاریجانی, 2455, http://www.facebook.com/Larijani.Ali
189602437853, Nelson Miguel Rodrigues Pinto, 7030, http://www.facebook.com/nelsonmiguelrodriguespinto
1381893338736297, Dan Caruso, 0, http://www.facebook.com/pages/Dan-Caruso/1381893338736297
111787538846568, Nikolai Patrushev, 3, http://www.facebook.com/pages/Nikolai-Patrushev/111787538846568
107956985891492, Tang Jiaxuan, 4, http://www.facebook.com/pages/Tang-Jiaxuan/107956985891492
288888062799, Retain Judge John Hurley, 567, http://www.facebook.com/pages/Retain-Judge-John-Hurley/288888062799
5128508749, Sean Kingston, 8912970, http://www.facebook.com/seankingston
212665932225903, Pr.Fábio Castro, 262, http://www.facebook.com/prfabiocastro
536488813063492, Espaço Vida Saudável Augusto Paulino, 168, http://www.facebook.com/evsaugustopaulino
267332303365763, Tiago Oliveira Fotografia, 590, http://www.facebook.com/tiagoofotografia
129690157073108, Peter McClellan, 2, http://www.facebook.com/pages/Peter-McClellan/129690157073108
162360397109345, Rafael Morais, 2897, http://www.facebook.com/rafaelmoraispage
132723613430079, Robert Schuller, 3953, http://www.facebook.com/pages/Robert-Schuller/132723613430079
454373704682813, Paulo Azevedo, 2420, http://www.facebook.com/pauloazevedoactor
546406358777881, Fãs de Diogo Valente- Factor X, 19808, http://www.facebook.com/pages/F%C3%A3s-de-Diogo-Valente-Factor-X/546406358777881
81221197163, Cristiano Ronaldo, 71251296, http://www.facebook.com/Cristiano
226625490712161, David Luiz, 3670697, http://www.facebook.com/DavidLuizOfficial
109111549169349, Theo Walcott, 2041679, http://www.facebook.com/TheoWalcott
245323855526590, Wayne Rooney, 15998538, http://www.facebook.com/WayneRooney
182818925231656, Ashley Young, 550854, http://www.facebook.com/youngy18
171837192882743, Pepe, 5029412, http://www.facebook.com/Pepe
159206797472454, Fábio Coentrão, 3149993, http://www.facebook.com/OfficialFabioCoentrao
349567325142356, João Moutinho, 313379, http://www.facebook.com/pages/Jo%C3%A3o-Moutinho/349567325142356
314102568643603, Miguel Veloso, 271907, http://www.facebook.com/miguelveloso4
67123654596, Raul Meireles, 991900, http://www.facebook.com/Raul.Meireless
129712633771971, Danny Brown, 139393, http://www.facebook.com/xdannyxbrownx
139690252755044, Nani, 4378462, http://www.facebook.com/Nani
81221197163, Cristiano Ronaldo, 71581474, http://www.facebook.com/Cristiano
280290668726284, Gianluigi Buffon, 2150983, http://www.facebook.com/GianluigiBuffon
32381747990, Giorgio Chiellini, 1228172, http://www.facebook.com/GiorgioChielliniOfficial
326301630738343, Mario Balotelli, 5285340, http://www.facebook.com/pages/Mario-Balotelli/326301630738343
189956894367877, Iker Casillas, 14594041, http://www.facebook.com/Iker.Casillas
173725469344343, Víctor Valdés, 4768355, http://www.facebook.com/valdesvictor1
168375189845177, Gerard Piqué, 10131442, http://www.facebook.com/3GerardPique
120885117945175, Sergio Ramos, 7635354, http://www.facebook.com/SergioRamosOficial
124176134304072, Cesc Fàbregas, 3749120, http://www.facebook.com/cescfabregas
123613977655127, Juan Mata, 3534172, http://www.facebook.com/JuanMataOficial
143253979025868, Manuel Neuer, 2281659, http://www.facebook.com/manuel.neuer
203454076353031, René Adler, 193761, http://www.facebook.com/adler.rene
179553748733372, Roman Weidenfeller, 811313, http://www.facebook.com/pages/Roman-Weidenfeller/179553748733372
181570951874971, Marcel Schmelzer - die offizielle Seite, 284494, http://www.facebook.com/schmelzer.m
102146853181314, Benedikt Höwedes, 175420, http://www.facebook.com/Benedikt.Hoewedes
124037987606288, Mats Hummels, 1102682, http://www.facebook.com/Mats.Hummels
169875889388, Philipp Lahm, 1940429, http://www.facebook.com/PhilippLahm
109539209089913, Per Mertesacker, 911596, http://www.facebook.com/mertesacker.per
149547611758847, Jérôme Boateng Official, 872347, http://www.facebook.com/JeromeBoatengOfficial
199648506727551, Sami Khedira, 2961801, http://www.facebook.com/samikhedira1987
552825254796051, Mesut Özil, 15240231, http://www.facebook.com/mesutoezil
135808799816616, Julian Draxler - die offizielle Seite, 445722, http://www.facebook.com/juliandraxler
310111039010406, Marco Reus, 4074139, http://www.facebook.com/MarcoReus11
249113725102662, Thomas Müller, 2394034, http://www.facebook.com/es.muellert.wieder
210060992360759, Toni Kroos, 1503441, http://www.facebook.com/ToniKroos39
185923878109545, Mario Götze, 4407152, http://www.facebook.com/MarioGoetze.Official
166816530026295, André Schürrle, 584273, http://www.facebook.com/andre.schuerrle
146282788775556, Max Kruse, 36917, http://www.facebook.com/pages/Max-Kruse/146282788775556
135808799816616, Julian Draxler - die offizielle Seite, 445723, http://www.facebook.com/juliandraxler
45769549403, Lewis Holtby, 259306, http://www.facebook.com/lewisholtby18
176063032413299, Leo Messi, 53165815, http://www.facebook.com/LeoMessi
